NEUT   7.013453285536120e-16
NI 68  2.321713152670522e-14
CU 60  4.063815673077922e-22
CU 61  1.549665180295657e-20
CU 62  3.142311012225860e-21
CU 63  1.351776083014143e-09
CU 64  2.310924578338735e-10
CU 65  1.033847266207835e-08
CU 66  1.384045644658459e-08
CU 67  2.977040857288108e-07
CU 68  6.488937230657571e-10
CU 69  2.334742267345927e-12
CU 70  7.462380965789532e-16
CU 71  4.625734560692317e-19
ZN 62  1.000000000000000e-99
ZN 63  1.000000000000000e-99
ZN 64  2.120141648277210e-09
ZN 65  6.145164589986388e-10
ZN 66  1.262438434001281e-05
ZN 67  3.296488705727609e-06
ZN 68  2.484908047090349e-05
ZN 69  1.712765881682868e-07
ZN 70  3.334834240529664e-07
ZN 71  3.813399710227335e-10
ZN 72  1.970873046488519e-10
ZN 73  2.072139486071921e-14
ZN 74  1.518782414161772e-17
GA 65  3.095471688340417e-24
GA 66  1.012253293808685e-23
GA 67  7.930866771597712e-19
GA 68  8.241438507346564e-20
GA 69  3.274151074399460e-06
GA 70  7.893715940818777e-08
GA 71  5.299273803454042e-07
GA 72  1.728394402628230e-08
GA 73  1.553668276581752e-08
GA 74  1.084822127760052e-10
GA 75  5.764450560482840e-13
GE 66  1.000000000000000e-99
GE 67  1.000000000000000e-99
GE 68  1.000000000000000e-99
GE 69  1.000000000000000e-99
GE 70  4.557539064455850e-06
GE 71  1.193075546691555e-06
GE 72  5.389000810852864e-06
GE 73  1.739735613440483e-06
GE 74  8.698775973903494e-06
GE 75  1.890492027976853e-07
GE 76  3.908436138859337e-07
GE 77  1.870063006009266e-08
GE 78  7.304482439433578e-10
AS 69  1.000000000000000e-99
AS 70  1.000000000000000e-99
AS 71  2.140759991139856e-20
AS 72  7.175012266812249e-21
AS 73  8.981312241680288e-20
AS 74  4.838196711938641e-20
AS 75  9.338580669232417e-07
AS 76  2.702659716138379e-08
AS 77  1.051027983855337e-07
AS 78  7.613410894046791e-09
AS 79  3.481582749233773e-10
AS 80  1.961354014349190e-13
AS 81  5.010094314835939e-16
SE 72  1.000000000000000e-99
SE 73  1.000000000000000e-99
SE 74  3.585073831855211e-14
SE 75  2.582119710730824e-14
SE 76  1.610707949985292e-06
SE 77  6.452431168010089e-07
SE 78  4.403026206869635e-06
SE 79  1.055796765742975e-06
SE 80  5.518436187238652e-06
SE 81  4.193367385349003e-08
SE 82  9.893835689753672e-08
SE 83  1.964187181306910e-10
SE 84  3.148311455082916e-13
BR 74  1.000000000000000e-99
BR 75  1.000000000000000e-99
BR 76  1.000000000000000e-99
BR 77  2.081074624076546e-21
BR 78  1.963260766771472e-21
BR 79  1.942878729668439e-15
BR 80  2.886348993603191e-16
BR 81  9.968330865257327e-07
BR 82  1.324353683416464e-07
BR 83  8.124160140410060e-08
BR 84  2.110955435062466e-09
BR 85  2.219086567348088e-11
BR 86  6.281180465749041e-15
BR 87  1.576474036485983e-18
KR 76  1.000000000000000e-99
KR 77  1.000000000000000e-99
KR 78  5.110461642948776e-15
KR 79  2.256993040799216e-15
KR 80  5.634087285024391e-13
KR 81  5.559666093023592e-13
KR 82  1.617777115904275e-06
KR 83  9.033056671903858e-07
KR 84  5.132584574906479e-06
KR 85  1.482955892867541e-06
KR 86  4.802952714295825e-06
KR 87  1.297348758664049e-08
KR 88  5.731025518170275e-10
KR 89  2.604270995114363e-13
KR 90  3.085978819092004e-17
RB 79  1.000000000000000e-99
RB 80  1.000000000000000e-99
RB 81  1.000000000000000e-99
RB 82  1.000000000000000e-99
RB 83  5.109382827940203e-22
RB 84  3.533955078007287e-22
RB 85  2.753184430812197e-07
RB 86  2.280920681554547e-07
RB 87  2.096869039174817e-06
RB 88  7.814707912435882e-09
RB 89  1.230350022199390e-10
RB 90  5.125703252677874e-13
RB 91  1.217202019490902e-15
SR 80  1.000000000000000e-99
SR 81  1.000000000000000e-99
SR 82  1.000000000000000e-99
SR 83  1.000000000000000e-99
SR 84  1.590097553457777e-15
SR 85  1.539391242630242e-15
SR 86  2.356402527755024e-07
SR 87  2.266292811981727e-07
SR 88  3.389499110089214e-06
SR 89  3.381603437428913e-07
SR 90  1.244361181450133e-07
SR 91  9.680339634692978e-09
SR 92  6.249310373074186e-10
SR 93  9.542450329153980e-13
SR 94  5.921635240366781e-16
Y  85  1.000000000000000e-99
Y  86  1.000000000000000e-99
Y  87  1.414661855286304e-23
Y  88  1.897229818686319e-23
Y  89  3.769946044321294e-07
Y  90  2.179392591913648e-08
Y  91  6.465098397260404e-08
Y  92  6.008377690523638e-09
Y  93  7.397933099288580e-09
Y  94  1.784460879427094e-10
Y  95  4.384353698562818e-12
Y  96  9.405449286380464e-16
ZR 86  1.000000000000000e-99
ZR 87  1.000000000000000e-99
ZR 88  1.000000000000000e-99
ZR 89  6.591929667601037e-25
ZR 90  1.972835684812736e-07
ZR 91  7.334012729807688e-08
ZR 92  1.565603601399997e-07
ZR 93  6.414827458673676e-08
ZR 94  1.527351198779377e-07
ZR 95  7.032093074776878e-08
ZR 96  6.405124234805302e-08
ZR 97  3.782723259266481e-09
ZR 98  7.454239507860866e-13
NB 89  1.000000000000000e-99
NB 90  1.000000000000000e-99
NB 91  3.931001992268692e-24
NB 92  2.643614456311639e-24
NB 93  1.615107584220842e-13
NB 94  1.562305733616989e-13
NB 95  2.959185240183225e-10
NB 96  8.987729388862585e-11
NB 97  2.707383315815301e-10
NB 98  3.641926345381643e-11
NB 99  7.185728548345871e-13
MO 90  1.000000000000000e-99
MO 91  1.000000000000000e-99
MO 92  1.366645294765000e-12
MO 93  3.925590134791581e-13
MO 94  3.654423470058972e-12
MO 95  2.174492929669561e-09
MO 96  8.299879600793785e-09
MO 97  4.138357099832664e-09
MO 98  2.146317193442392e-08
MO 99  6.494573212378218e-09
MO100  1.419277915163580e-08
MO101  2.581262010103727e-10
MO102  4.818891745571598e-12
TC 93  1.000000000000000e-99
TC 94  1.000000000000000e-99
TC 95  1.000000000000000e-99
TC 96  1.771595523172260e-26
TC 97  2.156625756885363e-17
TC 98  1.801403598655083e-17
TC 99  1.146915817281543e-09
TC100  4.736619229801186e-12
TC101  1.403622200331282e-10
TC102  4.248790116649793e-12
TC103  7.000873056923129e-14
TC104  2.343661434718420e-15
TC105  2.414933330956957e-16
RU 94  1.000000000000000e-99
RU 95  1.000000000000000e-99
RU 96  2.952208280190259e-14
RU 97  7.544664012607466e-15
RU 98  1.843514108845256e-13
RU 99  4.945283005420578e-11
RU100  4.732063673053643e-09
RU101  2.683536756049900e-09
RU102  1.753470440093000e-08
RU103  5.266497207174775e-09
RU104  1.157783879202754e-08
RU105  9.257179802752741e-10
RU106  3.355403030731498e-09
RH 98  1.000000000000000e-99
RH 99  1.000000000000000e-99
RH100  1.000000000000000e-99
RH101  1.000000000000000e-99
RH102  1.000000000000000e-99
RH103  6.585482942343855e-10
RH104  1.011078126250383e-11
RH105  2.194733800519170e-09
RH106  2.226168070958213e-11
RH107  4.101367768212557e-11
RH108  1.659086640523315e-12
PD 99  1.000000000000000e-99
PD100  1.000000000000000e-99
PD101  1.000000000000000e-99
PD102  2.140282925275107e-16
PD103  9.302459397499791e-17
PD104  2.087461322401792e-09
PD105  6.186018746241735e-10
PD106  7.332779006806179e-09
PD107  1.481898869653141e-09
PD108  9.338911326538993e-09
PD109  2.007732647454506e-09
PD110  8.112765660705319e-09
PD111  2.307530983124564e-10
PD112  7.089784477526804e-10
AG101  1.000000000000000e-99
AG102  1.000000000000000e-99
AG103  1.000000000000000e-99
AG104  1.000000000000000e-99
AG105  1.000000000000000e-99
AG106  1.000000000000000e-99
AG107  2.172987714219668e-17
AG108  1.120545403082967e-18
AG109  8.914425472193839e-10
AG110  7.465838902959141e-12
AG111  1.252634915175918e-09
AG112  7.684285222492794e-12
AG113  6.942664199721948e-12
CD102  1.000000000000000e-99
CD103  1.000000000000000e-99
CD104  1.000000000000000e-99
CD105  1.000000000000000e-99
CD106  1.067481907256789e-15
CD107  3.129198975763464e-16
CD108  1.264423591607530e-13
CD109  2.855267043143242e-14
CD110  2.292405092170636e-09
CD111  9.674112055336725e-10
CD112  8.256436365578124e-09
CD113  2.334449237220276e-09
CD114  1.129736361054234e-08
CD115  3.588475319985313e-09
CD116  9.409762094222769e-09
CD117  6.104333527189464e-10
CD118  7.258943130528974e-11
IN106  1.000000000000000e-99
IN107  1.000000000000000e-99
IN108  1.000000000000000e-99
IN109  1.000000000000000e-99
IN110  1.000000000000000e-99
IN111  1.000000000000000e-99
IN112  1.000000000000000e-99
IN113  5.598709921832165e-17
IN114  4.815362092474600e-19
IN115  4.387341514316361e-10
IN116  1.130927134522351e-12
IN117  1.410969435738293e-10
IN118  1.229877766304531e-11
IN119  3.204848938837884e-12
SN108  1.000000000000000e-99
SN109  1.000000000000000e-99
SN110  1.000000000000000e-99
SN111  1.000000000000000e-99
SN112  8.693375071654357e-15
SN113  3.512340501785698e-15
SN114  1.487211013835234e-13
SN115  1.251055212919229e-13
SN116  4.782609217405592e-09
SN117  2.729476438077517e-09
SN118  1.613571237648533e-08
SN119  4.752691082246311e-09
SN120  2.315569755487991e-08
SN121  3.785259819650216e-09
SN122  1.187926130098528e-08
SN123  4.773050769874230e-10
SN124  8.075900691062934e-10
SN125  5.363212846233548e-12
SN126  5.081674402961541e-12
SN127  8.785450076901394e-15
SN128  9.652322126907580e-17
SN129  7.895704006356796e-20
SN130  6.506515858481154e-23
SB112  1.000000000000000e-99
SB113  1.000000000000000e-99
SB114  1.000000000000000e-99
SB115  1.000000000000000e-99
SB116  1.000000000000000e-99
SB117  1.000000000000000e-99
SB118  1.000000000000000e-99
SB119  1.000000000000000e-99
SB120  1.000000000000000e-99
SB121  3.100213426170037e-10
SB122  7.180349911160297e-11
SB123  8.037859322368255e-10
SB124  3.517247568850000e-11
SB125  1.623064084143409e-10
SB126  1.356142226035992e-11
SB127  5.185410772992925e-11
SB128  1.390468048161480e-12
SB129  9.131923658280514e-13
SB130  1.110044212822694e-14
SB131  1.395372668248798e-16
SB132  1.285374401334472e-19
SB133  7.392898030135833e-23
TE114  1.000000000000000e-99
TE115  1.000000000000000e-99
TE116  1.000000000000000e-99
TE117  1.000000000000000e-99
TE118  1.000000000000000e-99
TE119  1.000000000000000e-99
TE120  6.355282176801017e-18
TE121  5.984130927361123e-18
TE122  4.824331401787726e-10
TE123  1.849848381055132e-10
TE124  2.461640071733703e-09
TE125  8.393295522045870e-10
TE126  7.427881585615499e-09
TE127  1.186383554827376e-09
TE128  5.192161913890180e-09
TE129  1.278771097866423e-10
TE130  5.172743228507074e-10
TE131  1.761933704331186e-12
TE132  1.186035911596917e-12
TE133  4.657539476717764e-15
TE134  2.102734300817249e-17
I 117  1.000000000000000e-99
I 118  1.000000000000000e-99
I 119  1.000000000000000e-99
I 120  1.000000000000000e-99
I 121  1.000000000000000e-99
I 122  1.000000000000000e-99
I 123  1.000000000000000e-99
I 124  1.000000000000000e-99
I 125  1.536665266073788e-19
I 126  9.564440508419700e-20
I 127  4.694702741858068e-10
I 128  5.314392441203085e-11
I 129  6.840397918110034e-10
I 130  2.665223084296379e-10
I 131  7.300471686532670e-10
I 132  6.473430743082155e-11
I 133  1.054347962902236e-10
I 134  2.396356471818524e-12
I 135  5.840512589897722e-13
XE118  1.000000000000000e-99
XE119  1.000000000000000e-99
XE120  1.000000000000000e-99
XE121  1.000000000000000e-99
XE122  1.000000000000000e-99
XE123  1.000000000000000e-99
XE124  1.264799256096054e-18
XE125  1.092111476552725e-18
XE126  2.651477162103440e-16
XE127  1.820855141184339e-16
XE128  8.429499397670577e-10
XE129  3.539675232249488e-10
XE130  2.993677281615329e-09
XE131  1.353301229594064e-09
XE132  9.478211716891066e-09
XE133  3.455582902094350e-09
XE134  7.456368894667871e-09
XE135  5.654695650131730e-10
XE136  1.859120529902916e-09
XE137  1.040727760418433e-13
XE138  8.233958345338836e-17
CS123  1.000000000000000e-99
CS124  1.000000000000000e-99
CS125  1.000000000000000e-99
CS126  1.000000000000000e-99
CS127  1.000000000000000e-99
CS128  1.000000000000000e-99
CS129  1.000000000000000e-99
CS130  1.000000000000000e-99
CS131  1.763418314297801e-20
CS132  1.404087165430264e-20
CS133  2.749386252110174e-10
CS134  1.170774534493775e-10
CS135  1.022441462513897e-09
CS136  6.266241564979473e-10
CS137  7.781517879141590e-09
CS138  2.170984591215370e-11
CS139  1.019628397756499e-13
BA124  1.000000000000000e-99
BA125  1.000000000000000e-99
BA126  1.000000000000000e-99
BA127  1.000000000000000e-99
BA128  1.000000000000000e-99
BA129  1.000000000000000e-99
BA130  4.009551204605288e-19
BA131  4.088833483532908e-19
BA132  1.131695063103696e-16
BA133  3.814285966779703e-16
BA134  4.750089328960660e-10
BA135  2.139453425465764e-10
BA136  3.799887185879836e-09
BA137  4.139081090524167e-09
BA138  6.887729200089986e-08
BA139  1.595594478009711e-10
BA140  9.055055109504537e-11
BA141  1.697446183624219e-13
BA142  4.853776229043814e-16
LA127  1.000000000000000e-99
LA128  1.000000000000000e-99
LA129  1.000000000000000e-99
LA130  1.000000000000000e-99
LA131  1.000000000000000e-99
LA132  1.000000000000000e-99
LA133  1.000000000000000e-99
LA134  1.000000000000000e-99
LA135  1.000000000000000e-99
LA136  1.000000000000000e-99
LA137  2.511244221268972e-18
LA138  1.262674521298142e-17
LA139  7.991495295093242e-09
LA140  8.178702524525421e-10
LA141  3.021361155735184e-10
LA142  2.625600997088991e-11
LA143  1.129138921182334e-12
CE130  1.000000000000000e-99
CE131  1.000000000000000e-99
CE132  1.000000000000000e-99
CE133  1.000000000000000e-99
CE134  1.000000000000000e-99
CE135  1.000000000000000e-99
CE136  1.156538230128822e-16
CE137  5.227561767665841e-17
CE138  3.967222885695698e-15
CE139  7.592659870150904e-15
CE140  1.506720654205441e-08
CE141  2.752253209539998e-09
CE142  4.054220259405605e-09
CE143  6.896286530749475e-10
CE144  6.916898899380877e-10
CE145  1.254686315525322e-12
CE146  3.763411699267532e-14
PR133  1.000000000000000e-99
PR134  1.000000000000000e-99
PR135  1.000000000000000e-99
PR136  1.000000000000000e-99
PR137  1.000000000000000e-99
PR138  1.000000000000000e-99
PR139  1.000000000000000e-99
PR140  1.000000000000000e-99
PR141  4.170647975679086e-10
PR142  6.707687572075879e-11
PR143  1.643843499486980e-10
PR144  1.125134595387755e-11
PR145  4.821671002669665e-11
PR146  3.312023210859788e-12
PR147  3.366241681637859e-13
PR148  3.051451130928977e-15
PR149  1.072954796346827e-16
ND134  1.000000000000000e-99
ND135  1.000000000000000e-99
ND136  1.000000000000000e-99
ND137  1.000000000000000e-99
ND138  1.000000000000000e-99
ND139  1.000000000000000e-99
ND140  1.000000000000000e-99
ND141  4.019298144163155e-21
ND142  1.939911287343167e-09
ND143  3.364846074674806e-10
ND144  1.937438950488362e-09
ND145  4.786025032668890e-10
ND146  2.270803096415289e-09
ND147  3.955490173272522e-10
ND148  1.261396802999423e-09
ND149  1.092392749849455e-10
ND150  3.722919121208452e-10
ND151  9.269295887325182e-12
ND152  2.595010247301210e-13
PM137  1.000000000000000e-99
PM138  1.000000000000000e-99
PM139  1.000000000000000e-99
PM140  1.000000000000000e-99
PM141  1.000000000000000e-99
PM142  1.000000000000000e-99
PM143  1.000000000000000e-99
PM144  1.000000000000000e-99
PM145  1.289717534803829e-19
PM146  2.621609611771662e-20
PM147  2.428394688313295e-11
PM148  5.748962859836231e-12
PM149  7.561912559040874e-11
PM150  1.925269725291935e-11
PM151  1.860955536254826e-10
PM152  2.046027782216980e-11
PM153  2.451348372534262e-12
PM154  5.167463223875156e-14
SM140  1.000000000000000e-99
SM141  1.000000000000000e-99
SM142  1.000000000000000e-99
SM143  1.000000000000000e-99
SM144  3.207103395424521e-14
SM145  3.182311164002035e-15
SM146  1.646592223291692e-14
SM147  5.474062705192115e-15
SM148  5.687097614463545e-11
SM149  1.485011756222564e-11
SM150  9.188666787622756e-11
SM151  3.349288841709890e-11
SM152  3.249867073935037e-10
SM153  1.204935230392230e-10
SM154  6.444541069612710e-10
SM155  3.051288697005133e-11
SM156  4.365024628937382e-11
SM157  5.881876861625471e-13
SM158  1.840334890123367e-14
EU143  1.000000000000000e-99
EU144  1.000000000000000e-99
EU145  1.000000000000000e-99
EU146  1.000000000000000e-99
EU147  1.000000000000000e-99
EU148  1.000000000000000e-99
EU149  1.000000000000000e-99
EU150  1.000000000000000e-99
EU151  8.891761667185856e-15
EU152  2.140230881229655e-15
EU153  9.742485974118892e-12
EU154  4.562161586756813e-12
EU155  1.332480585380010e-10
EU156  3.533661387577438e-11
EU157  7.687596652659862e-11
EU158  9.977806242134400e-12
EU159  3.662671150539019e-12
GD144  1.000000000000000e-99
GD145  1.000000000000000e-99
GD146  1.000000000000000e-99
GD147  1.000000000000000e-99
GD148  1.000000000000000e-99
GD149  1.000000000000000e-99
GD150  1.000000000000000e-99
GD151  1.000000000000000e-99
GD152  7.089214750933165e-13
GD153  2.191628850789038e-13
GD154  1.218706893665693e-11
GD155  6.947113399511789e-12
GD156  1.944918440332913e-10
GD157  1.093167012278023e-10
GD158  3.926913791425628e-10
GD159  2.200838523100764e-10
GD160  7.306481198249241e-10
GD161  8.508118401491941e-12
GD162  2.776203649938619e-13
TB147  1.000000000000000e-99
TB148  1.000000000000000e-99
TB149  1.000000000000000e-99
TB150  1.000000000000000e-99
TB151  1.000000000000000e-99
TB152  1.000000000000000e-99
TB153  1.000000000000000e-99
TB154  1.000000000000000e-99
TB155  1.000000000000000e-99
TB156  1.000000000000000e-99
TB157  1.000000000000000e-99
TB158  1.000000000000000e-99
TB159  2.787941653402373e-11
TB160  9.873774002691876e-12
TB161  1.714861686077442e-10
TB162  1.443270997099834e-11
TB163  2.294205266145338e-12
TB164  4.665879265081276e-14
TB165  3.254136773858021e-15
DY148  1.000000000000000e-99
DY149  1.000000000000000e-99
DY150  1.000000000000000e-99
DY151  1.000000000000000e-99
DY152  1.000000000000000e-99
DY153  1.000000000000000e-99
DY154  1.000000000000000e-99
DY155  1.000000000000000e-99
DY156  1.000000000000000e-99
DY157  1.000000000000000e-99
DY158  1.000000000000000e-99
DY159  1.000000000000000e-99
DY160  1.758717166241213e-11
DY161  1.492039251359156e-11
DY162  2.870665267923888e-10
DY163  1.570253614921828e-10
DY164  6.746110414996860e-10
DY165  1.064683552760667e-10
DY166  3.328115747470392e-10
DY167  3.840657369358527e-12
DY168  2.271400025020217e-13
HO153  1.000000000000000e-99
HO154  1.000000000000000e-99
HO155  1.000000000000000e-99
HO156  1.000000000000000e-99
HO157  1.000000000000000e-99
HO158  1.000000000000000e-99
HO159  1.000000000000000e-99
HO160  1.000000000000000e-99
HO161  1.000000000000000e-99
HO162  1.000000000000000e-99
HO163  1.000000000000000e-99
HO164  1.000000000000000e-99
HO165  1.170193465813231e-10
HO166  3.923253981494374e-11
HO167  1.069683318878016e-10
HO168  3.875381664583354e-12
HO169  3.231448914654040e-13
ER154  1.000000000000000e-99
ER155  1.000000000000000e-99
ER156  1.000000000000000e-99
ER157  1.000000000000000e-99
ER158  1.000000000000000e-99
ER159  1.000000000000000e-99
ER160  1.000000000000000e-99
ER161  1.000000000000000e-99
ER162  1.000000000000000e-99
ER163  1.000000000000000e-99
ER164  1.000000000000000e-99
ER165  1.000000000000000e-99
ER166  3.194003766705366e-11
ER167  8.246023847949712e-11
ER168  3.913033134314404e-10
ER169  2.244743663753801e-10
ER170  7.743344545326345e-10
ER171  2.833538509234374e-10
ER172  6.671719446929524e-10
ER173  6.378631823748760e-12
ER174  1.171190420124353e-13
ER175  4.830824537196452e-17
TM159  1.000000000000000e-99
TM160  1.000000000000000e-99
TM161  1.000000000000000e-99
TM162  1.000000000000000e-99
TM163  1.000000000000000e-99
TM164  1.000000000000000e-99
TM165  1.000000000000000e-99
TM166  1.000000000000000e-99
TM167  1.000000000000000e-99
TM168  1.000000000000000e-99
TM169  3.151876686022696e-12
TM170  5.038476252539842e-12
TM171  1.437553729105463e-10
TM172  8.825715562583387e-11
TM173  2.224062795634406e-10
TM174  6.864932940033359e-12
TM175  1.089853333646028e-12
TM176  5.892888385616995e-15
YB160  1.000000000000000e-99
YB161  1.000000000000000e-99
YB162  1.000000000000000e-99
YB163  1.000000000000000e-99
YB164  1.000000000000000e-99
YB165  1.000000000000000e-99
YB166  1.000000000000000e-99
YB167  1.000000000000000e-99
YB168  1.000000000000000e-99
YB169  1.000000000000000e-99
YB170  4.551068244897195e-12
YB171  9.106138781314405e-12
YB172  7.897850702914221e-11
YB173  1.203617717569536e-10
YB174  9.052095046505097e-10
YB175  2.487104792452860e-10
YB176  1.017075930535070e-09
YB177  5.823061800733099e-11
YB178  1.195511044470005e-11
YB179  6.354690993205654e-14
YB180  8.300911104817202e-16
LU165  1.000000000000000e-99
LU166  1.000000000000000e-99
LU167  1.000000000000000e-99
LU168  1.000000000000000e-99
LU169  1.000000000000000e-99
LU170  1.000000000000000e-99
LU171  1.000000000000000e-99
LU172  1.000000000000000e-99
LU173  1.000000000000000e-99
LU174  1.000000000000000e-99
LU175  2.734978440917215e-11
LU176  1.839960486086438e-11
LU177  1.931656825460273e-10
LU178  3.341928169655410e-11
LU179  3.848053857346723e-11
LU180  1.685496699295140e-12
LU181  1.204420799130440e-13
LU182  1.535701431312581e-15
HF166  1.000000000000000e-99
HF167  1.000000000000000e-99
HF168  1.000000000000000e-99
HF169  1.000000000000000e-99
HF170  1.000000000000000e-99
HF171  1.000000000000000e-99
HF172  1.000000000000000e-99
HF173  1.000000000000000e-99
HF174  1.000000000000000e-99
HF175  1.000000000000000e-99
HF176  1.244781626662129e-11
HF177  1.725920534312399e-11
HF178  4.010873809252932e-10
HF179  1.750959469947707e-10
HF180  9.981409748050372e-10
HF181  5.476948540836329e-10
HF182  6.667670410054217e-10
HF183  4.828705660695769e-11
HF184  2.056447710761618e-11
HF185  8.897973527526714e-14
TA169  1.000000000000000e-99
TA170  1.000000000000000e-99
TA171  1.000000000000000e-99
TA172  1.000000000000000e-99
TA173  1.000000000000000e-99
TA174  1.000000000000000e-99
TA175  1.000000000000000e-99
TA176  1.000000000000000e-99
TA177  1.000000000000000e-99
TA178  1.000000000000000e-99
TA179  1.000000000000000e-99
TA180  1.000000000000000e-99
TA181  9.766928738076493e-11
