#t_yr          t9      rho          sum(yps(1,:))    ye          6  NEUT      7  PROT      8  H   2     9  HE  3    10  HE  4    11  BE  7    12  B   8    13  LI  7    14  C  11    15  B  11    16  C  12    17  C  13    18  N  13    19  N  14    20  C  14    21  N  15    22  O  16    23  O  17    24  O  18    25  F  17    26  F  18    27  F  19    28  NE 20    29  NE 21    30  NE 22    31  NA 22    32  NA 23    33  MG 23    34  MG 24    35  MG 25    36  MG 26    37  AL 26    38  AL 27    39  SI 27    40  SI 28    41  SI 29    42  SI 30    43  P  31    44  S  31    45  BE  8    46  O  14    47  O  15    48  NA 21    49  AL 25    50  P  29    51  P  30    52  PB206    53  PB207    54  BI211    55  PO210    56  F  20    57  NE 19    58  NA 24    59  MG 27    60  MG 28    61  AL 28    62  AL 29    63  SI 31    64  SI 32    65  P  32    66  P  33    67  P  34    68  P  35    69  S  32    70  S  33    71  S  34    72  S  35    73  S  36    74  S  37    75  S  38    76  CL 34    77  CL 35    78  CL 36    79  CL 37    80  CL 38    81  CL 39    82  CL 40    83  AR 35    84  AR 36    85  AR 37    86  AR 38    87  AR 39    88  AR 40    89  AR 41    90  AR 42    91  AR 43    92  AR 44    93  K  38    94  K  39    95  K  40    96  K  41    97  K  42    98  K  43    99  K  44   100  K  45   101  K  46   102  CA 39   103  CA 40   104  CA 41   105  CA 42   106  CA 43   107  CA 44   108  CA 45   109  CA 46   110  CA 47   111  CA 48   112  CA 49   113  SC 43   114  SC 44   115  SC 45   116  SC 46   117  SC 47   118  SC 48   119  AL*26
 0.00000E+00   0.0550  1.00000E+02  1.00000E+00  5.00000E-01  1.00143E-99  7.06706E-01  4.80784E-05  2.93318E-05  2.75592E-01  0.00000E+00  0.00000E+00  9.36633E-09  0.00000E+00  4.73174E-09  3.03632E-03  3.65520E-05  0.00000E+00  1.10658E-03  0.00000E+00  4.36922E-06  9.60567E-03  3.89254E-06  2.17009E-05  0.00000E+00  0.00000E+00  4.05677E-07  1.62131E-03  4.13288E-06  1.30386E-04  0.00000E+00  3.34376E-05  0.00000E+00  5.15534E-04  6.77564E-05  7.77106E-05  0.00000E+00  5.80626E-05  0.00000E+00  6.53931E-04  3.43088E-05  2.35535E-05  8.16662E-06  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  3.09440E-09  3.37681E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  3.96364E-04  3.22659E-06  1.86866E-05  0.00000E+00  9.39237E-08  0.00000E+00  0.00000E+00  0.00000E+00  2.53561E-06  0.00000E+00  8.55718E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  7.75103E-05  0.00000E+00  1.54019E-05  0.00000E+00  2.53261E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  3.47394E-06  5.55290E-09  2.63475E-07  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  5.99854E-05  0.00000E+00  4.20198E-07  8.98579E-08  1.42102E-06  0.00000E+00  2.79698E-09  0.00000E+00  1.38597E-07  0.00000E+00  0.00000E+00  0.00000E+00  3.89855E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.50000E-03   0.0550  1.00000E+02  1.00000E+00  8.53340E-01  1.00000E-99  7.06644E-01  9.74350E-12  6.98425E-05  2.75623E-01  3.05579E-07  1.15998E-10  2.76518E-15  1.00000E-99  4.73174E-09  2.66441E-03  2.85202E-04  7.51806E-06  1.28075E-03  4.05327E-19  1.22952E-07  9.60328E-03  5.36716E-06  7.07124E-06  5.24547E-09  2.52786E-09  4.88922E-07  1.62131E-03  4.08839E-06  1.30374E-04  4.96431E-08  3.34495E-05  1.00000E-99  5.15534E-04  6.77511E-05  7.77129E-05  2.79604E-09  5.80631E-05  4.09553E-19  6.53931E-04  3.43088E-05  2.35535E-05  8.16662E-06  1.00000E-99  1.00000E-99  7.13635E-13  1.27121E-08  2.08377E-12  1.00000E-99  2.09887E-19  3.69159E-15  3.09440E-09  3.37681E-09  1.00000E-99  1.00000E-99  1.53561E-26  6.57076E-18  1.57217E-20  1.04454E-23  1.00000E-99  2.04934E-22  1.00000E-99  5.96834E-21  1.00000E-99  4.68029E-22  1.61677E-22  1.00000E-99  1.00000E-99  3.96364E-04  3.22659E-06  1.86866E-05  9.95338E-22  9.39237E-08  2.28047E-26  1.00000E-99  8.83876E-22  2.53561E-06  5.12612E-21  8.55718E-07  2.16628E-23  1.00000E-99  1.00000E-99  1.00000E-99  7.75103E-05  1.38672E-19  1.54019E-05  1.18933E-20  2.53261E-08  1.02128E-24  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  3.47394E-06  5.55290E-09  2.63475E-07  9.55012E-22  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  5.99854E-05  5.22232E-20  4.20198E-07  8.98579E-08  1.42102E-06  1.01718E-21  2.79698E-09  1.33702E-24  1.38597E-07  2.13338E-23  9.67750E-23  2.22577E-23  3.89855E-08  5.55292E-22  8.42465E-25  1.00000E-99  5.41389E-13
 4.75000E-03   0.0550  1.00000E+02  1.00000E+00  8.53307E-01  1.00000E-99  7.06579E-01  3.63257E-18  4.73787E-05  2.75644E-01  2.25828E-07  8.57194E-11  1.95465E-16  1.00000E-99  4.73174E-09  2.19443E-03  4.32520E-04  6.31880E-06  1.67765E-03  1.63541E-18  4.66590E-08  9.59967E-03  7.06791E-06  1.72889E-06  5.25374E-09  3.85658E-09  5.11668E-07  1.62130E-03  4.02279E-06  1.30356E-04  1.22827E-07  3.34674E-05  1.00000E-99  5.15534E-04  6.77430E-05  7.77164E-05  6.98920E-09  5.80639E-05  1.02362E-18  6.53931E-04  3.43088E-05  2.35535E-05  8.16663E-06  1.00000E-99  1.00000E-99  6.01196E-13  1.67021E-08  2.08506E-12  1.00000E-99  2.09895E-19  3.70875E-15  3.09440E-09  3.37681E-09  1.00000E-99  1.00000E-99  2.56913E-26  1.00279E-17  4.01619E-20  1.69170E-23  1.00000E-99  3.28589E-22  1.00000E-99  1.13181E-20  1.00000E-99  1.55875E-21  5.42926E-22  1.00000E-99  1.00000E-99  3.96364E-04  3.22659E-06  1.86866E-05  3.37035E-21  9.39237E-08  3.66648E-26  1.00000E-99  8.83838E-22  2.53561E-06  1.74154E-20  8.55718E-07  3.62854E-23  1.00000E-99  1.00000E-99  1.00000E-99  7.75103E-05  4.66938E-19  1.54019E-05  4.04059E-20  2.53261E-08  1.84758E-24  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  3.47394E-06  5.55290E-09  2.63475E-07  2.32719E-21  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  5.99854E-05  1.77370E-19  4.20198E-07  8.98579E-08  1.42102E-06  3.44952E-21  2.79698E-09  4.25643E-24  1.38597E-07  7.24791E-23  1.30900E-22  2.97928E-23  3.89855E-08  1.88533E-21  2.49158E-24  1.00000E-99  5.41380E-13
 8.12500E-03   0.0550  1.00000E+02  1.00000E+00  8.53266E-01  1.00000E-99  7.06491E-01  2.31577E-18  3.16620E-05  2.75661E-01  1.50789E-07  5.72289E-11  1.30531E-16  1.00000E-99  4.73174E-09  1.66228E-03  4.46459E-04  4.78723E-06  2.28953E-03  4.22915E-18  4.14825E-08  9.59427E-03  8.81731E-06  3.14677E-07  5.25014E-09  4.94481E-09  5.05604E-07  1.62130E-03  3.92691E-06  1.30330E-04  2.29797E-07  3.34943E-05  1.00000E-99  5.15535E-04  6.77310E-05  7.77217E-05  1.32770E-08  5.80649E-05  1.94425E-18  6.53931E-04  3.43088E-05  2.35535E-05  8.16663E-06  1.00000E-99  1.00000E-99  4.55437E-13  2.27943E-08  2.08480E-12  1.00000E-99  2.09869E-19  3.70834E-15  3.09440E-09  3.37681E-09  1.00000E-99  1.00000E-99  2.76551E-26  1.28568E-17  5.94128E-20  1.84998E-23  1.00000E-99  3.58253E-22  1.00000E-99  1.32322E-20  1.00000E-99  3.25087E-21  1.14723E-21  1.00000E-99  1.00000E-99  3.96364E-04  3.22659E-06  1.86866E-05  7.21741E-21  9.39237E-08  4.00060E-26  1.00000E-99  8.83728E-22  2.53561E-06  3.74955E-20  8.55718E-07  4.01201E-23  1.00000E-99  1.00000E-99  1.00000E-99  7.75103E-05  1.00224E-18  1.54019E-05  8.69923E-20  2.53261E-08  2.10884E-24  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  3.47394E-06  5.55290E-09  2.63475E-07  3.28335E-21  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  5.99854E-05  3.81851E-19  4.20198E-07  8.98579E-08  1.42102E-06  7.40502E-21  2.79698E-09  8.28764E-24  1.38597E-07  1.56045E-22  1.39592E-22  3.16290E-23  3.89855E-08  4.05837E-21  5.67110E-24  1.00000E-99  5.41216E-13
 1.31875E-02   0.0550  1.00000E+02  1.00000E+00  8.53219E-01  1.00000E-99  7.06389E-01  2.31543E-18  2.08033E-05  2.75679E-01  9.86365E-08  3.74301E-11  8.53974E-17  1.00000E-99  4.73174E-09  1.12967E-03  3.56913E-04  3.25275E-06  3.01501E-03  8.03839E-18  5.07276E-08  9.58617E-03  1.03707E-05  5.08991E-08  5.24495E-09  5.87830E-09  4.86089E-07  1.62129E-03  3.78852E-06  1.30291E-04  3.84184E-07  3.35349E-05  1.00000E-99  5.15536E-04  6.77128E-05  7.77295E-05  2.27049E-08  5.80666E-05  3.32434E-18  6.53931E-04  3.43088E-05  2.35535E-05  8.16663E-06  1.00000E-99  1.00000E-99  3.09406E-13  3.00180E-08  2.08448E-12  1.00000E-99  2.09839E-19  3.70780E-15  3.09440E-09  3.37681E-09  1.00000E-99  1.00000E-99  2.19742E-26  1.52822E-17  6.05902E-20  1.53182E-23  1.00000E-99  2.96217E-22  1.00000E-99  1.13145E-20  1.00000E-99  5.13570E-21  1.85102E-21  1.00000E-99  1.00000E-99  3.96364E-04  3.22659E-06  1.86866E-05  1.19026E-20  9.39237E-08  3.30895E-26  1.00000E-99  8.83600E-22  2.53561E-06  6.23914E-20  8.55718E-07  3.33853E-23  1.00000E-99  1.00000E-99  1.00000E-99  7.75103E-05  1.66833E-18  1.54019E-05  1.44745E-19  2.53261E-08  1.78130E-24  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  3.47394E-06  5.55290E-09  2.63475E-07  3.20432E-21  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  5.99854E-05  6.35455E-19  4.20198E-07  8.98579E-08  1.42102E-06  1.22615E-20  2.79698E-09  1.17866E-23  1.38597E-07  2.59640E-22  1.41142E-22  3.19409E-23  3.89855E-08  6.75372E-21  1.10956E-23  1.00000E-99  5.40994E-13
 2.07813E-02   0.0550  1.00000E+02  1.00000E+00  8.53169E-01  1.00000E-99  7.06290E-01  2.31511E-18  1.33809E-05  2.75702E-01  6.32485E-08  2.39978E-11  5.47670E-17  1.00000E-99  4.73174E-09  6.73745E-04  2.29216E-04  1.93948E-06  3.69555E-03  1.16126E-17  6.17184E-08  9.57404E-03  1.15124E-05  1.78251E-08  5.23758E-09  6.56169E-09  4.56668E-07  1.62127E-03  3.59248E-06  1.30232E-04  6.02889E-07  3.35962E-05  1.00000E-99  5.15537E-04  6.76857E-05  7.77413E-05  3.68389E-08  5.80690E-05  5.39300E-18  6.53931E-04  3.43088E-05  2.35535E-05  8.16663E-06  1.00000E-99  1.00000E-99  1.84459E-13  3.67932E-08  2.08417E-12  1.00000E-99  2.09809E-19  3.70728E-15  3.09440E-09  3.37681E-09  1.00000E-99  1.00000E-99  1.33786E-26  1.70567E-17  4.49636E-20  9.93673E-24  1.00000E-99  1.92013E-22  1.00000E-99  7.45012E-21  1.00000E-99  6.54809E-21  2.44161E-21  1.00000E-99  1.00000E-99  3.96364E-04  3.22659E-06  1.86866E-05  1.62754E-20  9.39237E-08  2.14518E-26  1.00000E-99  8.83476E-22  2.53561E-06  8.65951E-20  8.55718E-07  2.17036E-23  1.00000E-99  1.00000E-99  1.00000E-99  7.75103E-05  2.32305E-18  1.54019E-05  2.00885E-19  2.53261E-08  1.16607E-24  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  3.47394E-06  5.55290E-09  2.63475E-07  2.29264E-21  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  5.99854E-05  8.82149E-19  4.20198E-07  8.98579E-08  1.42102E-06  1.68796E-20  2.79698E-09  1.28262E-23  1.38597E-07  3.60345E-22  1.41318E-22  3.19739E-23  3.89855E-08  9.37679E-21  1.96724E-23  1.00000E-99  5.40701E-13
 3.21719E-02   0.0550  1.00000E+02  1.00000E+00  8.53123E-01  1.00000E-99  7.06203E-01  2.31482E-18  8.36054E-06  2.75733E-01  3.94402E-08  1.49626E-11  3.41555E-17  1.00000E-99  4.73174E-09  3.52720E-04  1.21650E-04  1.01498E-06  4.20227E-03  1.30888E-17  7.01459E-08  9.55590E-03  1.21723E-05  1.56888E-08  5.22701E-09  6.95654E-09  4.16379E-07  1.62125E-03  3.32224E-06  1.30145E-04  9.04353E-07  3.36889E-05  1.00000E-99  5.15539E-04  6.76450E-05  7.77590E-05  5.80244E-08  5.80727E-05  8.49339E-18  6.53931E-04  3.43088E-05  2.35535E-05  8.16663E-06  1.00000E-99  1.00000E-99  9.65172E-14  4.18362E-08  2.08389E-12  1.00000E-99  2.09783E-19  3.70682E-15  3.09440E-09  3.37681E-09  1.00000E-99  1.00000E-99  6.37326E-27  1.80810E-17  2.52243E-20  5.19400E-24  1.00000E-99  1.00332E-22  1.00000E-99  3.91243E-21  1.00000E-99  6.96233E-21  2.73915E-21  1.00000E-99  1.00000E-99  3.96364E-04  3.22659E-06  1.86866E-05  1.93567E-20  9.39237E-08  1.12090E-26  1.00000E-99  8.83368E-22  2.53561E-06  1.05562E-19  8.55718E-07  1.13499E-23  1.00000E-99  1.00000E-99  1.00000E-99  7.75103E-05  2.85019E-18  1.54019E-05  2.44876E-19  2.53261E-08  6.11139E-25  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  3.47394E-06  5.55290E-09  2.63475E-07  1.25371E-21  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  5.99854E-05  1.07566E-18  4.20198E-07  8.98579E-08  1.42102E-06  2.03000E-20  2.79698E-09  1.08249E-23  1.38597E-07  4.39267E-22  1.41317E-22  3.19729E-23  3.89855E-08  1.14370E-20  3.20533E-23  1.00000E-99  5.40309E-13
 4.92578E-02   0.0550  1.00000E+02  1.00000E+00  8.53083E-01  1.00000E-99  7.06128E-01  2.31458E-18  5.00961E-06  2.75780E-01  2.36042E-08  8.95388E-12  2.04436E-17  1.00000E-99  4.73174E-09  1.74239E-04  5.76650E-05  5.01062E-07  4.50350E-03  1.18960E-17  7.51721E-08  9.52876E-03  1.24464E-05  1.59124E-08  5.21161E-09  7.12084E-09  3.63889E-07  1.62122E-03  2.96419E-06  1.30016E-04  1.30374E-06  3.38295E-05  1.00000E-99  5.15542E-04  6.75841E-05  7.77854E-05  8.97702E-08  5.80781E-05  1.31388E-17  6.53931E-04  3.43088E-05  2.35535E-05  8.16663E-06  1.00000E-99  1.00000E-99  4.76391E-14  4.48321E-08  2.08363E-12  1.00000E-99  2.09761E-19  3.70643E-15  3.09440E-09  3.37681E-09  1.00000E-99  1.00000E-99  2.54022E-27  1.85061E-17  1.15663E-20  2.36891E-24  1.00000E-99  4.57579E-23  1.00000E-99  1.77687E-21  1.00000E-99  6.32236E-21  2.69733E-21  1.00000E-99  1.00000E-99  3.96364E-04  3.22659E-06  1.86866E-05  2.08885E-20  9.39237E-08  5.11129E-27  1.00000E-99  8.83274E-22  2.53561E-06  1.18535E-19  8.55718E-07  5.17087E-24  1.00000E-99  1.00000E-99  1.00000E-99  7.75103E-05  3.23474E-18  1.54019E-05  2.74961E-19  2.53261E-08  2.77903E-25  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  3.47394E-06  5.55290E-09  2.63475E-07  5.68776E-22  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  5.99854E-05  1.20837E-18  4.20198E-07  8.98579E-08  1.42102E-06  2.23013E-20  2.79698E-09  7.16911E-24  1.38597E-07  4.93256E-22  1.41302E-22  3.19696E-23  3.89855E-08  1.28545E-20  4.74818E-23  1.00000E-99  5.39765E-13
 7.48867E-02   0.0550  1.00000E+02  1.00000E+00  8.53048E-01  1.00000E-99  7.06051E-01  2.31432E-18  2.82039E-06  2.75850E-01  1.32812E-08  5.03745E-12  1.15041E-17  1.00000E-99  4.73174E-09  9.90248E-05  3.00094E-05  2.84499E-07  4.65674E-03  9.09595E-18  7.77279E-08  9.48823E-03  1.24971E-05  1.59906E-08  5.18888E-09  7.15179E-09  2.99679E-07  1.62118E-03  2.51594E-06  1.29826E-04  1.80367E-06  3.40433E-05  1.00000E-99  5.15547E-04  6.74928E-05  7.78251E-05  1.37319E-07  5.80864E-05  2.00958E-17  6.53931E-04  3.43088E-05  2.35536E-05  8.16663E-06  1.00000E-99  1.00000E-99  2.70435E-14  4.63532E-08  2.08335E-12  1.00000E-99  2.09738E-19  3.70603E-15  3.09440E-09  3.37681E-09  1.00000E-99  1.00000E-99  1.02880E-27  1.85845E-17  5.33561E-21  1.16464E-24  1.00000E-99  2.25014E-23  1.00000E-99  8.62300E-22  1.00000E-99  5.01261E-21  2.39491E-21  1.00000E-99  1.00000E-99  3.96364E-04  3.22659E-06  1.86866E-05  2.12331E-20  9.39237E-08  2.51271E-27  1.00000E-99  8.83178E-22  2.53561E-06  1.28105E-19  8.55718E-07  2.53538E-24  1.00000E-99  1.00000E-99  1.00000E-99  7.75103E-05  3.55166E-18  1.54019E-05  2.97141E-19  2.53261E-08  1.35461E-25  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  3.47394E-06  5.55290E-09  2.63475E-07  2.64317E-22  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  5.99854E-05  1.30678E-18  4.20198E-07  8.98579E-08  1.42102E-06  2.32975E-20  2.79698E-09  3.89885E-24  1.38597E-07  5.33081E-22  1.41286E-22  3.19661E-23  3.89855E-08  1.39117E-20  6.57489E-23  1.00000E-99  5.38977E-13
 1.13330E-01   0.0550  1.00000E+02  1.00000E+00  8.53010E-01  1.00000E-99  7.05952E-01  2.31400E-18  1.44601E-06  2.75954E-01  6.80868E-09  2.58212E-12  5.89846E-18  1.00000E-99  4.73174E-09  7.61879E-05  2.14864E-05  2.18727E-07  4.74559E-03  6.21995E-18  7.92080E-08  9.42782E-03  1.24426E-05  1.59257E-08  5.15512E-09  7.12024E-09  2.27725E-07  1.62111E-03  1.99758E-06  1.29547E-04  2.38164E-06  3.43689E-05  1.00000E-99  5.15554E-04  6.73561E-05  7.78843E-05  2.08485E-07  5.80987E-05  3.05063E-17  6.53931E-04  3.43088E-05  2.35536E-05  8.16664E-06  1.00000E-99  1.00000E-99  2.07870E-14  4.72312E-08  2.08297E-12  1.00000E-99  2.09709E-19  3.70550E-15  3.09440E-09  3.37681E-09  1.00000E-99  1.00000E-99  1.00000E-99  1.84999E-17  3.32343E-21  7.80292E-25  1.00000E-99  1.50759E-23  1.00000E-99  5.70426E-22  1.00000E-99  3.56194E-21  1.95672E-21  1.00000E-99  1.00000E-99  3.96364E-04  3.22659E-06  1.86866E-05  2.08658E-20  9.39237E-08  1.68290E-27  1.00000E-99  8.83054E-22  2.53561E-06  1.37723E-19  8.55718E-07  1.69392E-24  1.00000E-99  1.00000E-99  1.00000E-99  7.75103E-05  3.90136E-18  1.54019E-05  3.19418E-19  2.53261E-08  8.99963E-26  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  3.47394E-06  5.55290E-09  2.63475E-07  1.66454E-22  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  1.00000E-99  5.99854E-05  1.40620E-18  4.20198E-07  8.98579E-08  1.42102E-06  2.38192E-20  2.79698E-09  2.00701E-24  1.38597E-07  5.73105E-22  1.41267E-22  3.19616E-23  3.89855E-08  1.49857E-20  8.87611E-23  1.00000E-99  5.37810E-13
