H NUM     Z    A ISOM  ABUNDANCE_MF  ISOTP
 # mod      526 dzeit  1.03E-10 agej  4.8518E-04
 # t9 =    9.913E+00 rho =    1.005E+10
 # densn  1.10065E+32
 # densp  2.96466E+29
 # densa  1.91531E+31
 # total_energy_flux_[erg/(g*s)]  0.00000E+00
  281    36.  81.   1   2.80137E-07  KR 81
  282    36.  82.   1   3.06985E-06  KR 82
  283    36.  83.   1   4.43591E-05  KR 83
  284    36.  84.   1   3.07315E-04  KR 84
  285    36.  85.   1   2.80991E-03  KR 85
  286    36.  86.   1   7.53317E-03  KR 86
  287    36.  87.   1   1.07164E-02  KR 87
  288    36.  88.   1   5.13804E-03  KR 88
  289    36.  89.   1   2.54289E-03  KR 89
  290    36.  90.   1   6.58731E-04  KR 90
  291    37.  79.   1   1.64965E-14  RB 79
  292    37.  80.   1   7.51479E-13  RB 80
  293    37.  81.   1   6.08850E-11  RB 81
  294    37.  82.   1   1.48900E-09  RB 82
  295    37.  83.   1   5.25026E-08  RB 83
  296    37.  84.   1   7.28842E-07  RB 84
  297    37.  85.   1   1.86501E-05  RB 85
  298    37.  86.   1   1.76477E-04  RB 86
  299    37.  87.   1   1.66625E-03  RB 87
  300    37.  88.   1   3.01656E-03  RB 88
  301    37.  89.   1   3.25037E-03  RB 89
  302    37.  90.   1   1.83124E-03  RB 90
  303    37.  91.   1   9.82804E-04  RB 91
  304    38.  80.   1   9.70308E-18  SR 80
  305    38.  81.   1   1.62965E-15  SR 81
  306    38.  82.   1   8.70764E-14  SR 82
  307    38.  83.   1   7.12052E-12  SR 83
  308    38.  84.   1   2.21175E-10  SR 84
  309    38.  85.   1   1.09418E-08  SR 85
  310    38.  86.   1   2.47559E-07  SR 86
  311    38.  87.   1   8.70714E-06  SR 87
  312    38.  88.   1   8.11196E-05  SR 88
  313    38.  89.   1   3.75013E-04  SR 89
  314    38.  90.   1   5.12941E-04  SR 90
  315    38.  91.   1   7.15270E-04  SR 91
  316    38.  92.   1   4.56724E-04  SR 92
  317    38.  93.   1   3.11722E-04  SR 93
  318    38.  94.   1   8.31711E-05  SR 94
  319    39.  85.   1   7.94278E-13  Y  85
  320    39.  86.   1   3.81973E-11  Y  86
  321    39.  87.   1   2.43808E-09  Y  87
  322    39.  88.   1   9.79698E-08  Y  88
  323    39.  89.   1   2.08163E-06  Y  89
  324    39.  90.   1   1.47780E-05  Y  90
  325    39.  91.   1   4.05150E-05  Y  91
  326    39.  92.   1   5.89631E-05  Y  92
  327    39.  93.   1   1.18363E-04  Y  93
  328    39.  94.   1   1.09181E-04  Y  94
  329    39.  95.   1   7.26903E-05  Y  95
  330    39.  96.   1   2.12014E-05  Y  96
  331    40.  86.   1   7.32518E-16  ZR 86
  332    40.  87.   1   8.74601E-14  ZR 87
  333    40.  88.   1   6.20734E-12  ZR 88
