D ZN      64    4.723570e-12 
D ZN      65    3.792170e-13 
D ZN      66    9.468330e-08 
D ZN      67    2.048700e-12 
D ZN      68    4.510770e-08 
D ZN      69    7.199410e-15 
D ZN      70    1.412590e-15 
D ZN      71    2.601430e-23 
D ZN      72    1.902490e-25 
D ZN      73    1.000000e-99 
D ZN      74    1.000000e-99 
D GA      65    7.184350e-23 
D GA      66    5.933060e-22 
D GA      67    1.667020e-15 
D GA      68    1.951330e-16 
D GA      69    7.241220e-12 
D GA      70    4.146240e-16 
D GA      71    7.891450e-13 
D GA      72    3.829480e-19 
D GA      73    8.354100e-20 
D GA      74    1.149500e-26 
D GA      75    1.000000e-99 
D GE      66    1.972320e-26 
D GE      67    6.707030e-23 
D GE      68    1.700300e-13 
D GE      69    2.178940e-14 
D GE      70    1.650510e-08 
D GE      71    2.790730e-12 
D GE      72    1.936510e-06 
D GE      73    8.454360e-12 
D GE      74    9.175470e-11 
D GE      75    7.231680e-17 
D GE      76    4.651210e-18 
D GE      77    2.074560e-25 
D GE      78    1.000000e-99 
D AS      69    1.031570e-25 
D AS      70    1.853670e-23 
D AS      71    1.593500e-17 
D AS      72    7.721980e-18 
D AS      73    2.828480e-13 
D AS      74    1.805220e-15 
D AS      75    1.771210e-11 
D AS      76    1.165880e-16 
D AS      77    7.311500e-16 
D AS      78    4.663460e-22 
D AS      79    3.132260e-23 
D AS      80    1.000000e-99 
D AS      81    1.000000e-99 
D SE      72    1.165160e-13 
D SE      73    4.720150e-14 
D SE      74    5.542790e-08 
D SE      75    3.617370e-10 
D SE      76    2.061130e-06 
D SE      77    6.079660e-11 
D SE      78    1.174350e-07 
D SE      79    1.982240e-12 
D SE      80    1.866180e-12 
D SE      81    4.302400e-18 
D SE      82    6.607480e-19 
D SE      83    1.381720e-26 
D SE      84    1.000000e-99 
D BR      74    1.097850e-25 
D BR      75    8.807030e-18 
D BR      76    7.886280e-18 
D BR      77    2.324200e-13 
D BR      78    1.132460e-15 
D BR      79    3.541790e-11 
D BR      80    2.145560e-14 
D BR      81    1.019390e-11 
D BR      82    7.254480e-16 
D BR      83    1.875000e-16 
D BR      84    1.508310e-22 
D BR      85    5.713110e-25 
D BR      86    1.000000e-99 
D BR      87    1.000000e-99 
D KR      76    5.572850e-15 
D KR      77    2.827080e-14 
D KR      78    2.959510e-08 
D KR      79    8.871700e-10 
D KR      80    6.986170e-06 
D KR      81    8.943880e-09 
D KR      82    1.767440e-06 
D KR      83    5.520320e-10 
D KR      84    9.197890e-09 
D KR      85    2.572030e-13 
D KR      86    2.272820e-13 
D KR      87    1.214400e-21 
D KR      88    1.000000e-99 
D KR      89    1.000000e-99 
D KR      90    1.000000e-99 
D RB      79    1.003760e-18 
D RB      80    4.400750e-19 
D RB      81    3.480610e-14 
D RB      82    2.229420e-16 
D RB      83    1.931490e-12 
D RB      84    1.493180e-14 
D RB      85    8.488490e-12 
D RB      86    9.200400e-14 
D RB      87    1.650920e-12 
D RB      88    5.458250e-20 
D RB      89    1.189780e-25 
D RB      90    1.000000e-99 
D RB      91    1.000000e-99 
D SR      80    2.039580e-24 
D SR      81    6.149570e-23 
D SR      82    9.075100e-15 
D SR      83    4.039010e-15 
D SR      84    2.054520e-10 
D SR      85    2.025260e-11 
D SR      86    1.196330e-07 
D SR      87    4.251980e-09 
D SR      88    2.543680e-06 
D SR      89    6.350470e-13 
D SR      90    1.235100e-17 
D SR      91    1.285360e-25 
D SR      92    1.000000e-99 
D SR      93    1.000000e-99 
D SR      94    1.000000e-99 
D Y       85    1.190630e-19 
D Y       86    4.260440e-19 
D Y       87    1.429380e-14 
D Y       88    8.003470e-14 
D Y       89    9.590120e-10 
D Y       90    1.449320e-15 
D Y       91    8.738580e-20 
D Y       92    1.967580e-26 
D Y       93    1.000000e-99 
D Y       94    1.000000e-99 
D Y       95    1.000000e-99 
D Y       96    1.000000e-99 
D ZR      86    2.068430e-20 
D ZR      87    6.221910e-19 
D ZR      88    6.323090e-13 
D ZR      89    2.357690e-12 
D ZR      90    2.140520e-07 
D ZR      91    4.421760e-12 
D ZR      92    7.803930e-15 
D ZR      93    2.039700e-20 
D ZR      94    4.251300e-24 
D ZR      95    1.000000e-99 
D ZR      96    1.000000e-99 
D ZR      97    1.000000e-99 
D ZR      98    1.000000e-99 
D NB      89    1.429910e-22 
D NB      90    1.107480e-20 
D NB      91    3.859880e-15 
D NB      92    1.149490e-18 
D NB      93    1.484200e-20 
D NB      94    8.814480e-26 
D NB      95    1.000000e-99 
D NB      96    1.000000e-99 
D NB      97    1.000000e-99 
D NB      98    1.000000e-99 
D NB      99    1.000000e-99 
D MO      90    7.191960e-26 
D MO      91    5.825360e-23 
D MO      92    1.658940e-15 
D MO      93    5.348860e-18 
D MO      94    1.092780e-17 
D MO      95    8.588230e-22 
D MO      96    7.217800e-22 
D MO      97    2.439550e-27 
D MO      98    1.000000e-99 
D MO      99    1.000000e-99 
D MO     100    1.000000e-99 
D MO     101    1.000000e-99 
D MO     102    1.000000e-99 
D TC      93    3.154390e-24 
D TC      94    3.503660e-23 
D TC      95    3.989540e-21 
D TC      96    2.042780e-23 
D TC      97    4.332960e-21 
D TC      98    2.748720e-26 
D TC      99    1.754090e-27 
D TC     100    1.000000e-99 
D TC     101    1.000000e-99 
D TC     102    1.000000e-99 
D TC     103    1.000000e-99 
D TC     104    1.000000e-99 
D TC     105    1.000000e-99 
D RU      94    5.657290e-21 
D RU      95    5.489880e-20 
D RU      96    3.255030e-17 
D RU      97    5.254330e-19 
D RU      98    2.543580e-16 
D RU      99    4.902230e-20 
D RU     100    1.291120e-18 
D RU     101    7.523840e-24 
D RU     102    1.045280e-25 
D RU     103    1.000000e-99 
D RU     104    1.000000e-99 
D RU     105    1.000000e-99 
D RU     106    1.000000e-99 
D RH      98    4.841580e-25 
D RH      99    9.810280e-21 
D RH     100    7.501990e-22 
D RH     101    2.661820e-18 
D RH     102    7.763670e-23 
D RH     103    6.783890e-23 
D RH     104    1.000000e-99 
D RH     105    1.000000e-99 
D RH     106    1.000000e-99 
D RH     107    1.000000e-99 
D RH     108    1.000000e-99 
D PD      99    3.431320e-21 
D PD     100    2.807000e-17 
D PD     101    8.209070e-19 
D PD     102    1.326170e-15 
D PD     103    1.436170e-18 
D PD     104    9.230810e-18 
D PD     105    2.302960e-22 
D PD     106    1.322450e-21 
D PD     107    3.809530e-27 
D PD     108    1.000000e-99 
D PD     109    1.000000e-99 
D PD     110    1.000000e-99 
D PD     111    1.000000e-99 
D PD     112    1.000000e-99 
D AG     101    1.000000e-99 
D AG     102    1.514070e-27 
D AG     103    2.328340e-23 
D AG     104    1.361990e-21 
D AG     105    1.591020e-18 
D AG     106    4.961970e-22 
D AG     107    1.197830e-20 
D AG     108    2.367050e-25 
D AG     109    2.092390e-25 
D AG     110    1.000000e-99 
D AG     111    1.000000e-99 
D AG     112    1.000000e-99 
D AG     113    1.000000e-99 
D CD     102    1.442640e-25 
D CD     103    7.703650e-24 
D CD     104    4.667380e-19 
D CD     105    7.678070e-20 
D CD     106    3.860980e-16 
D CD     107    1.100520e-18 
D CD     108    4.448470e-16 
D CD     109    8.787390e-20 
D CD     110    5.552680e-19 
D CD     111    2.844040e-23 
D CD     112    2.477160e-24 
D CD     113    1.000000e-99 
D CD     114    1.000000e-99 
D CD     115    1.000000e-99 
D CD     116    1.000000e-99 
D CD     117    1.000000e-99 
D CD     118    1.000000e-99 
D IN     106    1.000000e-99 
D IN     107    1.105140e-26 
D IN     108    1.652100e-24 
D IN     109    8.331820e-21 
D IN     110    2.580060e-21 
D IN     111    6.210650e-20 
D IN     112    3.124810e-22 
D IN     113    7.823370e-22 
D IN     114    2.246760e-26 
D IN     115    5.542010e-27 
D IN     116    1.000000e-99 
D IN     117    1.000000e-99 
D IN     118    1.000000e-99 
D IN     119    1.000000e-99 
D SN     108    3.406600e-22 
D SN     109    6.285970e-22 
D SN     110    2.256790e-17 
D SN     111    6.300500e-20 
D SN     112    4.492190e-15 
D SN     113    1.277750e-17 
D SN     114    1.980480e-15 
D SN     115    4.614940e-20 
D SN     116    2.566970e-18 
D SN     117    1.027880e-22 
D SN     118    4.230150e-22 
D SN     119    1.275320e-27 
D SN     120    2.882740e-27 
D SN     121    1.000000e-99 
D SN     122    1.000000e-99 
D SN     123    1.000000e-99 
D SN     124    1.000000e-99 
D SN     125    1.000000e-99 
D SN     126    1.000000e-99 
D SN     127    1.000000e-99 
D SN     128    1.000000e-99 
D SN     129    1.000000e-99 
D SN     130    1.000000e-99 
D SB     112    1.000000e-99 
D SB     113    1.000000e-99 
D SB     114    1.000000e-99 
D SB     115    3.687140e-27 
D SB     116    9.982700e-26 
D SB     117    1.935140e-22 
D SB     118    4.479370e-25 
D SB     119    2.495960e-21 
D SB     120    2.408090e-26 
D SB     121    1.771820e-26 
D SB     122    1.000000e-99 
D SB     123    1.000000e-99 
D SB     124    1.000000e-99 
D SB     125    1.000000e-99 
D SB     126    1.000000e-99 
D SB     127    1.000000e-99 
D SB     128    1.000000e-99 
D SB     129    1.000000e-99 
