# Next cycle =   1501, run time to this point:     9.26E+00
# M | iter | titer | nsubt | < NRNW t/s > | nucnet99 t/s | last nvar1 | physics t/s 
 221      3      3      0     1.12673E-02     3.383E-02          214   4.04940E-02
 231      3      3      0     1.37113E-02     4.117E-02          212   3.33930E-02
 241      2      2      0     1.08645E-02     2.177E-02          172   2.62300E-02
 251      2      2      0     1.24470E-02     2.494E-02          143   2.98110E-02
 261      2      2      0     9.62200E-03     1.929E-02          135   2.31630E-02
 271      2      2      0     1.10135E-02     2.206E-02          125   2.12930E-02
 281      2      2      0     1.18855E-02     2.381E-02          114   2.64140E-02
 291      2      2      0     1.35140E-02     2.708E-02          111   2.63500E-02
 301      2      2      0     9.47100E-03     1.898E-02          109   3.56360E-02
 311      2      2      0     1.10015E-02     2.204E-02          105   2.10800E-02
 321      2      2      0     1.59840E-02     3.207E-02          104   3.55610E-02
 331      2      2      0     1.00065E-02     2.005E-02           97   2.10960E-02
 341      2      2      0     1.86990E-02     3.745E-02           96   4.20190E-02
 351      2      2      0     1.07685E-02     2.159E-02           93   4.00340E-02
 361      2      2      0     1.26600E-02     2.538E-02           90   3.81630E-02
 371      2      2      0     1.11020E-02     2.225E-02           85   2.57790E-02
 381      2      2      0     1.14670E-02     2.298E-02           85   4.12710E-02
 391      2      2      0     1.75860E-02     3.524E-02           84   4.41100E-02
 401      2      2      0     1.17920E-02     2.365E-02           84   2.54630E-02
 411      2      2      0     1.33680E-02     2.679E-02           84   2.73380E-02
 421      2      2      0     1.17875E-02     2.364E-02           82   2.47680E-02
 431      2      2      0     1.23785E-02     2.480E-02           79   4.48940E-02
 441      2      2      0     1.84905E-02     3.704E-02           70   5.16520E-02
 451      2      2      0     1.19345E-02     2.394E-02           68   3.84070E-02
 461      2      2      0     9.43400E-03     1.891E-02           56   2.56560E-02
 471      2      2      0     5.07500E-03     1.016E-02           54   2.95820E-02
# sum(solver_time) =  1.638E+01 sum(physics_time) =  1.450E+01
# Next cycle =   1506, run time to this point:     2.09E+01
